day_position,year,phase,n,rankic_F,rankic_STATE_VALUE_PLUS_E,rankic_E,rankic_BETA_RELIABILITY,rankic_BETA_ONLY,rankic_H,decile_F,decile_STATE_VALUE_PLUS_E,decile_E,decile_BETA_RELIABILITY,decile_BETA_ONLY,decile_H,top30_F,top30_STATE_VALUE_PLUS_E,top30_E,top30_BETA_RELIABILITY,top30_BETA_ONLY,top30_H,STATE_VALUE_PLUS_E_minus_E,decile_STATE_VALUE_PLUS_E_minus_E,top30_STATE_VALUE_PLUS_E_minus_E,F_minus_STATE_VALUE_PLUS_E,decile_F_minus_STATE_VALUE_PLUS_E,top30_F_minus_STATE_VALUE_PLUS_E,BETA_ONLY_minus_H,decile_BETA_ONLY_minus_H,top30_BETA_ONLY_minus_H,BETA_RELIABILITY_minus_BETA_ONLY,decile_BETA_RELIABILITY_minus_BETA_ONLY,top30_BETA_RELIABILITY_minus_BETA_ONLY,E_minus_BETA_RELIABILITY,decile_E_minus_BETA_RELIABILITY,top30_E_minus_BETA_RELIABILITY,F_minus_E,decile_F_minus_E,top30_F_minus_E,E_minus_H,decile_E_minus_H,top30_E_minus_H,F_minus_H,decile_F_minus_H,top30_F_minus_H
2730,2018,1,1985,0.031402211889472086,-0.013036071505985958,0.07827005017582221,0.0922495654605154,0.08519948941347662,0.014652694903834234,0.042230029106539946,0.011438320199500376,0.053633466898581256,0.055633398172130456,0.05989587821379173,0.028285197313343446,-0.02624944833805235,-0.056771729300569215,-0.03373786416292262,-0.014174396765878514,-0.013943702226964847,-0.035976340222011724,-0.09130612168180817,-0.04219514669908088,-0.023033865137646596,0.04443828339545804,0.03079170890703957,0.030522280962516864,0.07054679450964238,0.03161068090044828,0.02203263799504688,0.007050076047038778,-0.004262480041661271,-0.0002306945389136672,-0.013979515284693184,-0.0019999312735492006,-0.019563467397044107,-0.046867838286350126,-0.01140343779204131,0.007488415824870268,0.06361735527198797,0.02534826958523781,0.002238476059089105,0.01674951698563785,0.0139448317931965,0.009726891883959372
2735,2018,2,2008,0.07888682676299602,0.07740583812466433,0.08563986735040591,0.0950552204628684,0.09981531202099796,0.04994022739148238,0.03025610149619752,0.035544598945562035,0.04217903423894313,0.03995653227204457,0.04411326956309494,0.024860770633094942,-0.024743544446005367,-0.007686746194038733,-0.024256903255059265,-0.0032982029756644807,-0.007366384608371996,-0.027589262660914604,-0.008234029225741582,-0.006634435293381098,0.01657015706102053,0.0014809886383316956,-0.005288497449364514,-0.017056798251966633,0.04987508462951558,0.01925249893,0.02022287805254261,-0.0047600915581295505,-0.004156737291050372,0.004068181632707515,-0.009415353112462499,0.002222501966898563,-0.020958700279394785,-0.0067530405874098864,-0.011922932742745612,-0.00048664119094610214,0.03569963995892353,0.01731826360584819,0.003332359405855339,0.028946599371513643,0.005395330863102579,0.002845718214909237
2740,2018,3,1993,0.05963589864615171,0.053459158825832645,0.05883096234908956,0.06966447162475342,0.06300955051276542,0.04229602234215734,0.027745478770531972,0.024920584849318424,0.03539119849936003,0.03471569133341917,0.03146336425365848,0.024103049718077682,0.01734937840046172,0.024607965870739865,-0.0020369621318785808,0.023426513015383635,0.0034775957548785694,0.024335779785778968,-0.005371803523256918,-0.010470613650041607,0.026644928002618445,0.006176739820319063,0.0028248939212135483,-0.007258587470278143,0.020713528170608085,0.007360314535580795,-0.0208581840309004,0.006654921111987996,0.0032523270797606904,0.019948917260505065,-0.010833509275663858,0.000675507165940864,-0.025463475147262216,0.0008049362970621449,-0.007645719728828059,0.019386340532340302,0.016534940006932224,0.01128814878128235,-0.02637274191765755,0.01733987630399437,0.00364242905245429,-0.006986401385317247
2745,2018,0,2000,0.14398985082857646,0.13672408468102118,0.13552861136408698,0.13939261339802275,0.13507271313059346,0.1491781058725776,0.06337873362164828,0.059760654541460095,0.05761754835573811,0.05937207711165683,0.05984745389203454,0.05728121463718708,0.04206116003499846,0.03709071756235183,0.0315444917531701,0.01023750324938616,0.021837276619736563,0.032778883550504054,0.0011954733169342036,0.002143106185721985,0.00554622580918173,0.00726576614755528,0.0036180790801881857,0.004970442472646636,-0.014105392741984135,0.0025662392548474605,-0.01094160693076749,0.0043199002674292886,-0.0004753767803777065,-0.011599773370350404,-0.003864002033935776,-0.0017545287559187217,0.021306988503783937,0.008461239464489484,0.005761185265910171,0.010516668281828366,-0.013649494508490623,0.00033633371855103233,-0.0012343917973339572,-0.005188255044001139,0.006097518984461203,0.009282276484494409
2750,2018,1,2034,0.11484739135072536,0.08073275913330773,0.10952631642107397,0.11146038756222929,0.10938417513032835,0.10705241752919929,0.05039715474750159,0.030699790531386315,0.041594143738011596,0.04724669452657576,0.051919626963120975,0.04638967018378348,0.022605206633501764,0.006255372456945246,0.029128680392217898,0.015087657579425488,0.0297722494680308,0.037466287378581625,-0.02879355728776624,-0.010894353206625282,-0.022873307935272653,0.03411463221741763,0.019697364216115273,0.01634983417655652,0.002331757601129053,0.005529956779337493,-0.0076940379105508265,0.0020762124319009395,-0.004672932436545214,-0.014684591888605311,-0.001934071141155319,-0.005652550788564165,0.01404102281279241,0.005321074929651393,0.008803011009489992,-0.0065234737587161334,0.0024738988918746735,-0.004795526445771886,-0.008337606986363728,0.007794973821526066,0.004007484563718106,-0.014861080745079861
2755,2018,2,2059,0.07781144160180262,0.06876414250310016,0.07040330929399656,0.07581507162307283,0.06705865881724903,0.06753413631010939,0.025216479170442806,0.018950009349557546,0.022561702786706297,0.023701485644503518,0.03304529900637046,0.029283171311367255,0.02145957602667301,0.02280126438218158,0.02717305022809954,0.025936725346585626,0.010226262468437865,0.032778796397363655,-0.0016391667908964014,-0.0036116934371487504,-0.00437178584591796,0.009047299098702458,0.006266469820885259,-0.001341688355508571,-0.00047547749286036556,0.003762127695003205,-0.02255253392892579,0.008756412805823802,-0.009343813361866942,0.01571046287814776,-0.005411762329076267,-0.001139782857797221,0.0012363248815139144,0.007408132307806056,0.002654776383736509,-0.005713474201426531,0.0028691729838871693,-0.006721468524660958,-0.005605746169264115,0.010277305291693226,-0.004066692140924449,-0.011319220370690646
2760,2018,3,2041,0.036057777971807266,0.038438861841145214,0.022414083143401188,0.03633830863324569,0.03418562788328916,0.011586307131976085,0.022908244767481226,0.02221207332872034,0.005075551165842341,0.0177200833481145,0.022508335935919034,0.014074837492604703,0.0361751117466918,0.03460346462232683,0.04399107806722635,0.04795500170777553,0.0418964245933698,0.03043104449314687,0.016024778697744026,0.017136522162878,-0.009387613444899523,-0.002381083869337948,0.0006961714387608842,0.0015716471243649721,0.022599320751313073,0.00843349844331433,0.011465380100222928,0.0021526807499565315,-0.004788252587804534,0.0060585771144057304,-0.013924225489844504,-0.01264453218227216,-0.003963923640549177,0.013643694828406078,0.017832693601638885,-0.007815966320534551,0.010827776011425103,-0.008999286326762362,0.013560033574079481,0.02447147083983118,0.008833407274876522,0.00574406725354493
2765,2018,0,2033,0.04812468747676131,0.08767821568199975,0.03320518009320868,0.04660336908804412,0.03992472142025329,0.031121534629373695,0.02437124212958914,0.03137849736844047,0.009751141479776786,0.016266213374177007,0.0097508710044037,0.011959041124140944,0.015632274261175364,0.0029562142865074393,0.02252414907496052,0.012868965800661615,0.012906096452036274,0.024326899270647538,0.054473035588791074,0.021627355888663685,-0.019567934788453083,-0.03955352820523844,-0.0070072552388513315,0.012676059974667924,0.008803186790879592,-0.0022081701197372433,-0.011420802818611265,0.006678647667790832,0.006515342369773306,-3.7130651374658874e-05,-0.013398188994835442,-0.006515071894400221,0.009655183274298906,0.014919507383552633,0.014620100649812354,-0.0068918748137851565,0.002083645463834983,-0.0022078996443641585,-0.0018027501956870175,0.017003152847387615,0.012412201005448195,-0.008694625009472174
2770,2018,1,2068,0.0019696355138315493,0.049938070775966445,-0.01970852466163352,-0.002334168478798807,-0.003471168826346236,-0.031845662421005116,0.007607830991263239,0.02005187012026317,-0.017009085976717613,-0.0033082485479275577,-0.00727960620938972,-0.020450741145872846,0.024032581329063597,-0.0035171718227704142,0.03358014488595577,0.025679204445360624,0.02197252439337822,-0.006719073161144036,0.06964659543759996,0.037060956096980784,-0.03709731670872619,-0.047968435262134894,-0.012444039128999931,0.02754975315183401,0.028374493594658882,0.013171134936483126,0.028691597554522254,0.0011370003475474288,0.003971357661462163,0.003706680051982405,-0.017374356182834713,-0.013700837428790056,0.00790094044059515,0.021678160175465068,0.02461691696798085,-0.009547563556892177,0.012137137759371596,0.0034416551691552333,0.04029921804709981,0.03381529793483667,0.028058572137136084,0.030751654490207635
2775,2018,2,2095,0.09309771722166474,0.12185740971508592,0.08470019827471627,0.09303784526758087,0.10075752070619172,0.06181544568664611,0.0289051606472048,0.041072988809970915,0.03630740197162917,0.030889838553575744,0.034164076878839066,0.022086892895354295,0.024463366877909808,0.0273361133467419,0.028790113211300282,0.022242930218889123,0.027386498635325638,0.02847816909756641,0.03715721144036965,0.0047655868383417455,-0.0014539998645583807,-0.028759692493421182,-0.012167828162766115,-0.0028727464688320936,0.03894207501954561,0.012077183983484771,-0.0010916704622407729,-0.007719675438610851,-0.003274238325263322,-0.005143568416436515,-0.0083376469928646,0.0054175634180534255,0.006547182992411159,0.00839751894694847,-0.00740224132442437,-0.004326746333390474,0.022884752588070156,0.014220509076274875,0.00031194411373387104,0.03128227153501863,0.006818267751850505,-0.004014802219656603
2780,2018,3,2083,0.075909857262251,0.12502331348141127,0.08000999141509177,0.08669374342993223,0.08555992114422972,0.06289557519277592,0.03421923256918,0.054635589964723646,0.039421536234490656,0.04026617312061157,0.04112360780933299,0.038074659973902344,0.07339618645377019,0.06612820263720612,0.07090699262996077,0.06310063412802477,0.07681315423378904,0.057913571891854795,0.0450133220663195,0.01521405373023299,-0.004778789992754648,-0.04911345621916027,-0.02041635739554365,0.007267983816564072,0.022664345951453807,0.0030489478354306446,0.018899582341934243,0.0011338222857025099,-0.0008574346887214174,-0.013712520105764264,-0.006683752014840463,-0.0008446368861209155,0.007806358501935992,-0.004100134152840773,-0.005202303665310659,0.002489193823809424,0.017114416222315854,0.0013468762605883117,0.01299342073810597,0.01301428206947508,-0.0038554274047223475,0.015482614561915395
2785,2018,0,2090,0.10835769280109127,0.0831276628403057,0.11687548421495639,0.12878714034594854,0.1319189577057494,0.11002634565418182,0.048993227018030036,0.03321403085808916,0.052068381844886075,0.04946178245930776,0.05639079499965692,0.04132923363032862,0.10248778236470282,0.09120560599552253,0.11174999786990171,0.09620341773361375,0.09787705258061896,0.09823671851678849,-0.03374782137465068,-0.018854350986796914,-0.020544391874379175,0.025230029960785563,0.015779196159940875,0.011282176369180288,0.02189261205156759,0.015061561369328298,-0.0003596659361695259,-0.0031318173598008647,-0.0069290125403491595,-0.0016736348470052093,-0.011911656130992154,0.0026065993855783134,0.015546580136287957,-0.00851779141386512,-0.0030751548268560386,-0.009262215505198887,0.00684913856077457,0.010739148214557452,0.013513279353113222,-0.0016686528530905492,0.0076639933877014135,0.004251063847914335
2790,2018,1,2132,0.18650254306362238,0.16440670086269374,0.18817674574847174,0.19406568100403288,0.18321698300803843,0.20163791887935212,0.05296029655635576,0.05183429651026846,0.05160946908960023,0.058335332543438326,0.05226397977162485,0.05838911057430202,0.05844524852929347,0.027008507565263237,0.06270915328212412,0.07651561575629147,0.05242358678328825,0.07949538275286885,-0.023770044885777997,0.00022482742066823325,-0.03570064571686088,0.02209584220092864,0.0011260000460872957,0.031436740964030235,-0.018420935871313687,-0.006125130802677167,-0.027071795969580606,0.010848697995994444,0.006071352771813476,0.02409202897300322,-0.00588893525556114,-0.006725863453838098,-0.01380646247416735,-0.0016742026848493574,0.001350827466755529,-0.004263904752830651,-0.013461173130880383,-0.006779641484701789,-0.016786229470744735,-0.01513537581572974,-0.00542881401794626,-0.021050134223575385
2795,2018,2,2166,0.07877806979365826,0.08277425491741776,0.1542767690815563,0.15590493589597648,0.12200578892976907,0.18639650307622685,0.04930631593682241,0.048651652904044135,0.07148129593648869,0.06963728159711603,0.05597723597424596,0.07943882982875004,0.045582549830812974,0.05613029260614391,0.04793265225791808,0.04424144004587209,0.04967943727775291,0.07918378102087852,-0.07150251416413854,-0.022829643032444558,0.00819764034822583,-0.003996185123759502,0.0006546630327782729,-0.010547742775330937,-0.06439071414645778,-0.02346159385450408,-0.029504343743125605,0.03389914696620741,0.01366004562287007,-0.00543799723188082,-0.0016281668144201844,0.00184401433937266,0.003691212212045991,-0.07549869928789804,-0.022174979999666285,-0.002350102427105108,-0.03211973399467055,-0.007957533892261351,-0.031251128762960434,-0.10761843328256859,-0.030132513891927636,-0.03360123119006554
2800,2018,3,2157,0.14605834441065532,0.13672609375308908,0.18519569066118888,0.20133786125589623,0.17067704268105402,0.20561380573613094,0.08668664453976224,0.07236590568385043,0.08431286698107088,0.08857031669048052,0.07606513151008268,0.0927975723505031,0.025907660117156887,0.01077987206767756,0.04432367828032134,0.03911563340863345,0.003764614428487998,0.03275853491366663,-0.048469596908099793,-0.011946961297220449,-0.03354380621264378,0.009332250657566238,0.014320738855911813,0.015127788049479327,-0.034936763055076925,-0.016732440840420415,-0.02899392048517863,0.030660818574842208,0.012505185180397838,0.03535101898014545,-0.01614217059470735,-0.004257449709409639,0.0052080448716878905,-0.039137346250533556,0.0023737775586913645,-0.018416018163164453,-0.020418115074942067,-0.008484705369432216,0.011565143366654713,-0.05955546132547562,-0.0061109278107408516,-0.00685087479650974
2805,2018,0,2168,0.13679368634083702,0.09766166975487747,0.14147818962395106,0.1476846147337523,0.11517122733180694,0.18072571225701786,0.07934037724549449,0.06965608454946184,0.08200631509027045,0.08240617083477748,0.061847417306193225,0.09579192210576029,-0.010370417975813938,0.003476443418211292,0.011049545699426736,0.008314005987414923,-0.0032791313215402695,0.03547991658903083,-0.04381651986907359,-0.01235023054080861,-0.007573102281215444,0.03913201658595955,0.009684292696032645,-0.013846861394025231,-0.06555448492521092,-0.033944504799567066,-0.0387590479105711,0.03251338740194536,0.02055875352858426,0.011593137308955193,-0.006206425109801239,-0.00039985574450703,0.0027355397120118127,-0.004684503283114039,-0.0026659378447759646,-0.021419963675240676,-0.0392475226330668,-0.013785607015489837,-0.024430370889604095,-0.04393202591618084,-0.0164515448602658,-0.04585033456484477
2810,2018,1,2202,0.04394367731328637,-0.017792535320078413,0.05148288873006124,0.0667403831531958,0.038208673295300394,0.06698464056006873,0.037850062720264595,0.013395842274522608,0.03933544741194055,0.03883642983508418,0.032586013798374384,0.04707563482724337,0.007153934316486296,0.01122462889033077,0.02894885947315661,0.013976442199287491,-0.012328268177720232,0.014398140241479056,-0.06927542405013964,-0.02593960513741794,-0.017724230582825844,0.06173621263336478,0.024454220445741987,-0.004070694573844473,-0.028775967264768332,-0.014489621028868985,-0.026726408419199287,0.02853170985789541,0.006250416036709797,0.026304710377007726,-0.015257494423134565,0.0004990175768563657,0.01497241727386912,-0.007539211416774869,-0.001485384691675952,-0.021794925156670315,-0.015501751830007487,-0.0077401874153028224,0.014550719231677556,-0.023040963246782356,-0.009225572106978774,-0.0072442059249927596
2815,2018,2,2234,0.007042425927503153,-0.07189293546693117,-0.001861342051501617,0.0117938377640095,-0.013611251878039937,0.023485390446735283,0.019683157256251367,0.0022780932450248495,0.022781005519256742,0.027389454791936597,0.01721725351395402,0.03409983249046066,0.03468375216190795,0.003309312185458206,0.04491863482118676,0.028223842111873426,0.0252086037004593,0.044725134605067766,-0.07003159341542955,-0.020502912274231892,-0.04160932263572856,0.07893536139443431,0.017405064011226518,0.031374439976449744,-0.03709664232477522,-0.01688257897650664,-0.019516530904608465,0.025405089642049437,0.010172201277982577,0.003015238411414125,-0.013655179815511117,-0.004608449272679855,0.016694792709313337,0.00890376797900477,-0.0030978482630053747,-0.010234882659278813,-0.0253467324982369,-0.01131882697120392,0.00019350021611899693,-0.01644296451923213,-0.014416675234209295,-0.010041382443159816
2820,2018,3,2229,0.2183098421957605,0.22044823461369922,0.1727726649651838,0.17963999152633645,0.15481153746070883,0.21125086517437366,0.09364311865447808,0.09705951651964112,0.06868980478884212,0.07166175212462288,0.06333202257124654,0.09246980600865501,0.12565361817890314,0.1306454958943169,0.1320504816798012,0.1358288795304935,0.09847684663312047,0.12702495132164565,0.04767556964851544,0.028369711730798997,-0.001404985785484314,-0.002138392417938728,-0.00341639786516304,-0.004991877715413762,-0.05643932771366483,-0.02913778343740847,-0.028548104688525186,0.024828454065627614,0.008329729553376339,0.03735203289737303,-0.006867326561152659,-0.002971947335780753,-0.0037783978506922833,0.04553717723057671,0.024953313865635957,-0.006396863500898076,-0.03847820020918988,-0.023780001219812885,0.005025530358155561,0.007058977021386831,0.0011733126458230714,-0.0013713331427425146
2825,2018,0,2223,0.1766458569079377,0.13339198482091746,0.1551190645236973,0.16089001423370716,0.13303114714612133,0.14941402719721275,0.07689418075467264,0.06049498978324197,0.062009232890239484,0.06742478227769842,0.06055613957790695,0.06929513299300205,0.06714039596843858,0.07579144524835685,0.08170511921051284,0.09126585709065368,0.07736305851623586,0.060551050396543134,-0.021727079702779845,-0.0015142431069975135,-0.005913673962155988,0.04325387208702022,0.016399190971430666,-0.008651049279918263,-0.016382880051091425,-0.008738993415095098,0.016812008119692724,0.027858867087585837,0.006868642699791469,0.013902798574417827,-0.005770949710009854,-0.005415549387458939,-0.009560737880140849,0.02152679238424038,0.014884947864433153,-0.014564723242074251,0.005705037326484558,-0.007285900102762567,0.021154068813969702,0.027231829710724936,0.007599047761670585,0.006589345571895451
2830,2018,1,2258,0.15628763942288795,0.15392159078382636,0.13859426800891123,0.14324592158606503,0.12256581434248565,0.1419273721766341,0.07492001487857325,0.07198296141965935,0.06923720229168086,0.06899427789457452,0.06460813931344699,0.07392315082122675,0.07879014737777788,0.08354607403772948,0.06598654214787363,0.1051864781303431,0.09564395328857381,0.09229655736931044,0.015327322774915136,0.0027457591279784893,0.01755953188985586,0.002366048639061591,0.002937053458913902,-0.004755926659951601,-0.019361557834148446,-0.00931501150777976,0.003347395919263363,0.020680107243579382,0.004386138581127533,0.00954252484176929,-0.0046516535771538026,0.0002429243971063394,-0.03919993598246947,0.017693371413976727,0.005682812586892391,0.012803605229904258,-0.0033331041677228668,-0.004685948529545889,-0.02631001522143682,0.01436026724625386,0.0009968640573465026,-0.013506409991532561
