day_position,date,phase,predictor,n,rankic,decile_spread,top30_mean,universe_mean,top30_minus_universe,ties_present,clock
2660,2017-12-08,3,mean10_epsilon,1846,-0.18266217185667835,-0.05645463929621379,-0.037039605574682354,0.0030417877538424193,-0.04008139332852477,False,1430
2660,2017-12-08,3,negative_mean10_epsilon,1846,0.18266217185667835,0.05645463929621379,0.058491819584742186,0.0030417877538424193,0.05545003183089977,False,1430
2665,2017-12-15,0,K1,1851,0.26883533666161236,0.09728090231844878,0.06565882321447133,-0.00016710989523477696,0.06582593310970611,False,1430
2665,2017-12-15,0,last_epsilon,1851,-0.028898870341018828,-0.007028688293271322,-0.069693618286207,-0.00016710989523477696,-0.06952650839097223,False,1430
2665,2017-12-15,0,negative_last_epsilon,1851,0.028898870341018828,0.007028688293271322,-0.04597703469917178,-0.00016710989523477696,-0.04580992480393701,False,1430
2665,2017-12-15,0,mean10_epsilon,1851,-0.20623036498137576,-0.08534904131838876,-0.059149347509567934,-0.00016710989523477696,-0.05898223761433316,False,1430
2665,2017-12-15,0,negative_mean10_epsilon,1851,0.20623036498137576,0.08534904131838876,0.07218928424020608,-0.00016710989523477696,0.07235639413544086,False,1430
2670,2017-12-22,1,K1,1877,0.13443520826482402,0.042811513192675274,0.040595277491956946,-0.0037601079450771745,0.04435538543703412,True,1430
2670,2017-12-22,1,last_epsilon,1877,0.08462179490043349,0.06102770702343155,0.011005735680616151,-0.0037601079450771745,0.014765843625693326,False,1430
2670,2017-12-22,1,negative_last_epsilon,1877,-0.08462179490043349,-0.06102770702343155,-0.08423965585728486,-0.0037601079450771745,-0.0804795479122077,False,1430
2670,2017-12-22,1,mean10_epsilon,1877,-0.10684930141152343,-0.0334088023898894,-0.010867735759044686,-0.0037601079450771745,-0.0071076278139675115,False,1430
2670,2017-12-22,1,negative_mean10_epsilon,1877,0.10684930141152343,0.0334088023898894,0.02222122692813476,-0.0037601079450771745,0.025981334873211935,False,1430
2675,2017-12-29,2,K1,1894,-0.03997144010436658,-0.011194193040691539,-0.016995719106247028,0.0008167076231318023,-0.01781242672937883,True,1430
2675,2017-12-29,2,last_epsilon,1894,0.12425402210335722,0.06896145540317607,0.043062253843527284,0.0008167076231318023,0.04224554622039548,False,1430
2675,2017-12-29,2,negative_last_epsilon,1894,-0.12425402210335722,-0.06896145540317607,-0.04870519741283109,0.0008167076231318023,-0.04952190503596289,False,1430
2675,2017-12-29,2,mean10_epsilon,1894,0.04225571256595285,0.02051999738606841,0.04712394376595815,0.0008167076231318023,0.04630723614282635,False,1430
