decision_id,decision_date,year,decision_clock,replay_segment_id,eligible_count,selected_count,oracle_count,selected_oracle_overlap_count,selected_oracle_overlap_share,selected_mean_h20_return,oracle_mean_h20_return,selection_gap_mean_h20_return,selected_median_opportunity_rank
14:30:20180827,2018-08-27,2018,14:30,2011_2020,1937,30,30,1,0.033333333333333333,-0.035372001121429596,0.22173259881348867,-0.25710459993491824,1110
14:45:20180827,2018-08-27,2018,14:45,2011_2020,1938,30,30,1,0.033333333333333333,-0.038325792235236557,0.21972422907165687,-0.25805002130689342,1316
14:30:20180903,2018-09-03,2018,14:30,2011_2020,1949,30,30,0,0,-0.033754089160620018,0.23546495791994201,-0.26921904708056205,1139
14:45:20180903,2018-09-03,2018,14:45,2011_2020,1949,30,30,0,0,-0.030352030577699043,0.23213443262550087,-0.2624864632031999,1044
14:30:20180910,2018-09-10,2018,14:30,2011_2020,1945,30,30,1,0.033333333333333333,-0.10495329080332852,0.14788832356044038,-0.2528416143637689,839
14:45:20180910,2018-09-10,2018,14:45,2011_2020,1944,30,30,1,0.033333333333333333,-0.093003535359140119,0.14717469706854028,-0.24017823242768038,780
14:30:20180917,2018-09-17,2018,14:30,2011_2020,1977,30,30,1,0.033333333333333333,-0.065874895976880662,0.23056251768505193,-0.2964374136619326,939.5
14:45:20180917,2018-09-17,2018,14:45,2011_2020,1976,30,30,1,0.033333333333333333,-0.073766920480490175,0.23119251725194087,-0.30495943773243106,915.5
14:30:20180925,2018-09-25,2018,14:30,2011_2020,1981,30,30,1,0.033333333333333333,-0.10709233647187838,0.1862043646064615,-0.29329670107833988,1125.5
14:45:20180925,2018-09-25,2018,14:45,2011_2020,1981,30,30,1,0.033333333333333333,-0.114731006083196,0.18391845192960349,-0.29864945801279952,1142
14:30:20181009,2018-10-09,2018,14:30,2011_2020,1982,30,30,1,0.033333333333333333,-0.011475580380527225,0.27775424270965654,-0.28922982309018375,796
14:45:20181009,2018-10-09,2018,14:45,2011_2020,1982,30,30,1,0.033333333333333333,-0.013699330472501759,0.27746865273101451,-0.29116798320351628,808
14:30:20181016,2018-10-16,2018,14:30,2011_2020,1992,30,30,0,0,0.11564861630219486,0.69473331433048935,-0.57908469802829443,1103.5
14:45:20181016,2018-10-16,2018,14:45,2011_2020,1991,30,30,0,0,0.11705285713475898,0.690880646571567,-0.57382778943680801,1124
14:30:20181023,2018-10-23,2018,14:30,2011_2020,2017,30,30,0,0,0.09712571093438592,0.84991502536522934,-0.7527893144308434,1068.5
14:45:20181023,2018-10-23,2018,14:45,2011_2020,2018,30,30,0,0,0.096108717857086842,0.85000959403615017,-0.75390087617906332,1044.5
14:30:20181030,2018-10-30,2018,14:30,2011_2020,2010,30,30,0,0,0.069631068615178607,0.66637744918078945,-0.5967463805656108,1026
14:45:20181030,2018-10-30,2018,14:45,2011_2020,2010,30,30,0,0,0.070529665212623438,0.67133643820358924,-0.60080677299096585,1010.5
14:30:20181106,2018-11-06,2018,14:30,2011_2020,2015,30,30,0,0,0.043935733480236591,0.41512669678122183,-0.37119096330098522,1196.5
14:45:20181106,2018-11-06,2018,14:45,2011_2020,2015,30,30,0,0,0.054120003200680576,0.40690090113150923,-0.35278089793082867,1089
14:30:20181113,2018-11-13,2018,14:30,2011_2020,2016,30,30,0,0,-0.052873691377250502,0.2313229722902479,-0.28419666366749841,1451
14:45:20181113,2018-11-13,2018,14:45,2011_2020,2022,30,30,0,0,-0.043776901040843946,0.23723839376713329,-0.28101529480797727,1407.5
14:30:20181120,2018-11-20,2018,14:30,2011_2020,2055,30,30,0,0,-0.030717145232921926,0.21551921495375537,-0.2462363601866773,658
14:45:20181120,2018-11-20,2018,14:45,2011_2020,2057,30,30,0,0,-0.029763118977784216,0.21957751987732024,-0.24934063885510446,724
14:30:20181127,2018-11-27,2018,14:30,2011_2020,2066,30,30,1,0.033333333333333333,-0.027595328438796005,0.25310450992471717,-0.2806998383635132,805
14:45:20181127,2018-11-27,2018,14:45,2011_2020,2067,30,30,1,0.033333333333333333,-0.017727518926991693,0.25192114326052051,-0.26964866218751221,588
14:30:20181204,2018-12-04,2018,14:30,2011_2020,2076,30,30,1,0.033333333333333333,-0.10779767108287776,0.28092228821619447,-0.38871995929907222,1667
14:45:20181204,2018-12-04,2018,14:45,2011_2020,2075,30,30,0,0,-0.12086068430331362,0.28278190126322517,-0.40364258556653876,1463
14:30:20181211,2018-12-11,2018,14:30,2011_2020,2089,30,30,0,0,-0.061495673498870099,0.33195705720000124,-0.39345273069887132,1626
14:45:20181211,2018-12-11,2018,14:45,2011_2020,2089,30,30,0,0,-0.073771696719641608,0.32025056992951961,-0.39402226664916123,1725
14:30:20181218,2018-12-18,2018,14:30,2011_2020,2124,30,30,0,0,-0.025203409871256067,0.41167844991582986,-0.43688185978708594,1630.5
14:45:20181218,2018-12-18,2018,14:45,2011_2020,2124,30,30,0,0,-0.036231661018488986,0.41072158437452677,-0.44695324539301573,1730
14:30:20181225,2018-12-25,2018,14:30,2011_2020,2125,30,30,1,0.033333333333333333,0.011121163366010833,0.40868738860829573,-0.39756622524228491,1480.5
14:45:20181225,2018-12-25,2018,14:45,2011_2020,2124,30,30,2,0.066666666666666666,0.023662157776385147,0.40432884177491668,-0.38066668399853154,1665.5
14:30:20190103,2019-01-03,2019,14:30,2011_2020,2148,30,30,0,0,0.017702281681302931,0.36161748616757522,-0.34391520448627227,573.5
14:45:20190103,2019-01-03,2019,14:45,2011_2020,2147,30,30,1,0.033333333333333333,0.030610712406073888,0.36189280947717456,-0.33128209707110068,377.5
14:30:20190110,2019-01-10,2019,14:30,2011_2020,2165,30,30,2,0.066666666666666666,0.077856846154320175,0.3920791797349652,-0.314222333580645,754
14:45:20190110,2019-01-10,2019,14:45,2011_2020,2165,30,30,1,0.033333333333333333,0.077516017347913399,0.39028313122227326,-0.31276711387435985,842.5
14:30:20190117,2019-01-17,2019,14:30,2011_2020,2175,30,30,0,0,0.13238893945011673,0.63249126585725846,-0.5001023264071417,548
14:45:20190117,2019-01-17,2019,14:45,2011_2020,2175,30,30,0,0,0.133108998277673,0.62701655114787769,-0.49390755287020471,532
14:30:20190124,2019-01-24,2019,14:30,2011_2020,2170,30,30,1,0.033333333333333333,0.19544334607832223,0.69149701487809112,-0.49605366879976887,544.5
14:45:20190124,2019-01-24,2019,14:45,2011_2020,2170,30,30,1,0.033333333333333333,0.19359047041910846,0.6966045918204381,-0.50301412140132962,544
14:30:20190131,2019-01-31,2019,14:30,2011_2020,2189,30,30,1,0.033333333333333333,0.42869743793755005,1.4200800988115345,-0.99138266087398441,599.5
14:45:20190131,2019-01-31,2019,14:45,2011_2020,2188,30,30,1,0.033333333333333333,0.39461574111921532,1.4028281475151811,-1.0082124063959659,861.5
14:30:20190214,2019-02-14,2019,14:30,2011_2020,2199,30,30,0,0,0.15560036062736732,0.91594491536448241,-0.76034455473711504,1131
14:45:20190214,2019-02-14,2019,14:45,2011_2020,2200,30,30,0,0,0.15783517703860561,0.91707105108908171,-0.7592358740504761,1203
14:30:20190221,2019-02-21,2019,14:30,2011_2020,2192,30,30,2,0.066666666666666666,0.24746900416709441,0.90972708132931812,-0.66225807716222374,1009.5
14:45:20190221,2019-02-21,2019,14:45,2011_2020,2191,30,30,2,0.066666666666666666,0.24740223990774765,0.91819309618014722,-0.67079085627239954,1039.5
14:30:20190228,2019-02-28,2019,14:30,2011_2020,2192,30,30,0,0,0.075749460816458239,0.76940440210339356,-0.69365494128693528,1141.5
14:45:20190228,2019-02-28,2019,14:45,2011_2020,2189,30,30,0,0,0.065917730160889518,0.74685973710446552,-0.68094200694357598,1200.5
14:30:20190307,2019-03-07,2019,14:30,2011_2020,2167,30,30,2,0.066666666666666666,0.11975291633867405,0.74408307415392039,-0.62433015781524637,1036
14:45:20190307,2019-03-07,2019,14:45,2011_2020,2156,30,30,2,0.066666666666666666,0.12337748354254727,0.73337583497766168,-0.60999835143511438,1038.5
14:30:20190314,2019-03-14,2019,14:30,2011_2020,2250,30,30,0,0,0.13430575367875186,0.80795779176365401,-0.67365203808490215,701.5
14:45:20190314,2019-03-14,2019,14:45,2011_2020,2250,30,30,0,0,0.13620534147342114,0.81422912314642759,-0.67802378167300648,724.5
14:30:20190321,2019-03-21,2019,14:30,2011_2020,2212,30,30,0,0,0.029166935764367664,0.77486968725590699,-0.74570275149153931,1109.5
14:45:20190321,2019-03-21,2019,14:45,2011_2020,2213,30,30,0,0,0.027116172640649243,0.76053523076670837,-0.73341905812605912,1488
14:30:20190328,2019-03-28,2019,14:30,2011_2020,2222,30,30,1,0.033333333333333333,0.01090072567337259,0.59607386567309673,-0.58517313999972409,994
14:45:20190328,2019-03-28,2019,14:45,2011_2020,2221,30,30,1,0.033333333333333333,-0.0013341904935389893,0.6077411079124394,-0.6090752984059784,1075
14:30:20190404,2019-04-04,2019,14:30,2011_2020,2247,30,30,0,0,-0.15130418524408823,0.38610391807465988,-0.53740810331874811,1442.5
14:45:20190404,2019-04-04,2019,14:45,2011_2020,2244,30,30,0,0,-0.1471102258224655,0.38739329094782476,-0.53450351677029029,1363
14:30:20190412,2019-04-12,2019,14:30,2011_2020,2287,30,30,2,0.066666666666666666,-0.090154250243594775,0.47999221708144013,-0.57014646732503493,1554.5
14:45:20190412,2019-04-12,2019,14:45,2011_2020,2282,30,30,1,0.033333333333333333,-0.1029007657745141,0.47552869016928506,-0.57842945594379913,1391.5
14:30:20190419,2019-04-19,2019,14:30,2011_2020,2285,30,30,0,0,-0.11371581965148175,0.33842477281383526,-0.45214059246531701,834
14:45:20190419,2019-04-19,2019,14:45,2011_2020,2283,30,30,0,0,-0.11983471408829162,0.33730030469059635,-0.45713501877888796,906
14:30:20190426,2019-04-26,2019,14:30,2011_2020,2269,30,30,0,0,-0.050807986764444167,0.47554300245363662,-0.52635098921808077,827
14:45:20190426,2019-04-26,2019,14:45,2011_2020,2269,30,30,0,0,-0.079550468977157188,0.48984413368967433,-0.56939460266683151,1214.5
14:30:20190508,2019-05-08,2019,14:30,2011_2020,2291,30,30,0,0,-0.01802647384565317,0.46144140140322576,-0.47946787524887891,1406.5
14:45:20190508,2019-05-08,2019,14:45,2011_2020,2291,30,30,0,0,-0.021099704201815148,0.46606680454119709,-0.48716650874301226,1421
14:30:20190515,2019-05-15,2019,14:30,2011_2020,2308,30,30,0,0,-0.060266570398528341,0.47566316115003587,-0.53592973154856427,1300.5
14:45:20190515,2019-05-15,2019,14:45,2011_2020,2306,30,30,0,0,-0.055934442689319908,0.48958570962564874,-0.54552015231496864,1446.5
14:30:20190522,2019-05-22,2019,14:30,2011_2020,2321,30,30,0,0,-0.013566469602080796,0.36442790865786417,-0.37799437825994497,1430
14:45:20190522,2019-05-22,2019,14:45,2011_2020,2319,30,30,0,0,-0.016857848822990039,0.35648911388747051,-0.37334696271046053,1449
14:30:20190529,2019-05-29,2019,14:30,2011_2020,2309,30,30,1,0.033333333333333333,0.0087296482249871448,0.35851532851019219,-0.34978568028520507,1020.5
14:45:20190529,2019-05-29,2019,14:45,2011_2020,2307,30,30,1,0.033333333333333333,0.012548428013161684,0.35615996337286876,-0.34361153535970707,931.5
14:30:20190605,2019-06-05,2019,14:30,2011_2020,2337,30,30,0,0,0.031046863692965103,0.35044957960853562,-0.31940271591557051,1417.5
14:45:20190605,2019-06-05,2019,14:45,2011_2020,2336,30,30,0,0,0.028996865972669504,0.35650931430933736,-0.32751244833666787,1537
14:30:20190613,2019-06-13,2019,14:30,2011_2020,2360,30,30,0,0,0.0087643839677794613,0.32830837442824468,-0.31954399046046522,1087.5
14:45:20190613,2019-06-13,2019,14:45,2011_2020,2357,30,30,0,0,0.0032437554982951717,0.31757194502837305,-0.31432818953007785,1039
14:30:20190620,2019-06-20,2019,14:30,2011_2020,2368,30,30,1,0.033333333333333333,0.0032722915251833795,0.34951085435877111,-0.34623856283358773,947
14:45:20190620,2019-06-20,2019,14:45,2011_2020,2369,30,30,1,0.033333333333333333,-0.0038584932977649717,0.34350504666372139,-0.34736353996148639,1085
14:30:20190627,2019-06-27,2019,14:30,2011_2020,2349,30,30,2,0.066666666666666666,-0.020840785615284203,0.33988363876918076,-0.36072442438446495,1705.5
14:45:20190627,2019-06-27,2019,14:45,2011_2020,2345,30,30,2,0.066666666666666666,-0.020435314192433513,0.33020066817652793,-0.35063598236896143,1655
14:30:20190704,2019-07-04,2019,14:30,2011_2020,2392,30,30,0,0,-0.069622421731806661,0.38316585654698493,-0.45278827827879159,1793
14:45:20190704,2019-07-04,2019,14:45,2011_2020,2391,30,30,0,0,-0.077584796698051559,0.37729144532296066,-0.45487624202101223,1853
14:30:20190711,2019-07-11,2019,14:30,2011_2020,2413,30,30,0,0,-0.065836032780348927,0.34305912416854745,-0.40889515694889639,1714
14:45:20190711,2019-07-11,2019,14:45,2011_2020,2414,30,30,0,0,-0.061402232434170416,0.34385964859192936,-0.40526188102609978,1698.5
14:30:20190718,2019-07-18,2019,14:30,2011_2020,2417,30,30,0,0,-0.057693698934573802,0.37389406048991269,-0.43158775942448652,1169.5
14:45:20190718,2019-07-18,2019,14:45,2011_2020,2417,30,30,0,0,-0.062245837693814532,0.38028056708803881,-0.44252640478185334,1422
14:30:20190725,2019-07-25,2019,14:30,2011_2020,2406,30,30,1,0.033333333333333333,-0.028243159118144106,0.45316177427969478,-0.48140493339783891,1716
14:45:20190725,2019-07-25,2019,14:45,2011_2020,2406,30,30,1,0.033333333333333333,-0.024392619800392944,0.45463442255285613,-0.47902704235324906,1617
14:30:20190801,2019-08-01,2019,14:30,2011_2020,2436,30,30,0,0,-0.0091696805424389769,0.43490011376082732,-0.44406979430326632,1566
14:45:20190801,2019-08-01,2019,14:45,2011_2020,2433,30,30,0,0,-0.012802411910781379,0.42999262853235792,-0.44279504044313928,1616
14:30:20190808,2019-08-08,2019,14:30,2011_2020,2462,30,30,0,0,0.1055976536940316,0.63202562892260261,-0.52642797522857099,746.5
14:45:20190808,2019-08-08,2019,14:45,2011_2020,2460,30,30,0,0,0.1040574585037934,0.62829749125248802,-0.52424003274869457,830
14:30:20190815,2019-08-15,2019,14:30,2011_2020,2465,30,30,1,0.033333333333333333,0.16698666426965197,0.5749966941132032,-0.40801002984355123,710.5
14:45:20190815,2019-08-15,2019,14:45,2011_2020,2464,30,30,1,0.033333333333333333,0.16958417905755557,0.57490599136726606,-0.40532181230971048,747.5
14:30:20190822,2019-08-22,2019,14:30,2011_2020,2446,30,30,0,0,0.11043904889651543,0.45516395706847429,-0.34472490817195889,619.5
14:45:20190822,2019-08-22,2019,14:45,2011_2020,2446,30,30,0,0,0.1055381145308615,0.44915560994125675,-0.34361749541039527,707
14:30:20190829,2019-08-29,2019,14:30,2011_2020,2464,30,30,0,0,0.04239985814384846,0.38588888300576679,-0.34348902486191835,774.5
14:45:20190829,2019-08-29,2019,14:45,2011_2020,2463,30,30,0,0,0.037198922352242057,0.3879110239822538,-0.35071210163001176,842.5
14:30:20190905,2019-09-05,2019,14:30,2011_2020,2501,30,30,0,0,0.0094620188681204878,0.41115446895193047,-0.40169245008380999,1034.5
14:45:20190905,2019-09-05,2019,14:45,2011_2020,2504,30,30,0,0,0.010556488798719729,0.4133555387538333,-0.40279904995511356,907
14:30:20190912,2019-09-12,2019,14:30,2011_2020,2506,30,30,0,0,-0.037038183751673254,0.35789162490541304,-0.39492980865708627,1296.5
14:45:20190912,2019-09-12,2019,14:45,2011_2020,2506,30,30,0,0,-0.030603818300848611,0.35383861235705272,-0.38444243065790135,1311
14:30:20190920,2019-09-20,2019,14:30,2011_2020,2499,30,30,0,0,-0.016770320414637201,0.33318394710949328,-0.3499542675241305,1163
14:45:20190920,2019-09-20,2019,14:45,2011_2020,2499,30,30,0,0,-0.022231687298115928,0.3290697973350532,-0.35130148463316913,1242.5
14:30:20190927,2019-09-27,2019,14:30,2011_2020,2517,30,30,0,0,0.025568163949005462,0.4542532216920187,-0.42868505774301324,756.5
14:45:20190927,2019-09-27,2019,14:45,2011_2020,2516,30,30,0,0,0.01888853732689182,0.45387754561739146,-0.43498900829049963,778.5
14:30:20191011,2019-10-11,2019,14:30,2011_2020,2547,30,30,0,0,-0.025580083089090475,0.37202865654051265,-0.39760873962960314,1458
14:45:20191011,2019-10-11,2019,14:45,2011_2020,2548,30,30,0,0,-0.020053597808624181,0.371387062840626,-0.3914406606492502,1211.5
14:30:20191018,2019-10-18,2019,14:30,2011_2020,2553,30,30,0,0,-0.046132141652193696,0.36930527287403175,-0.41543741452622546,1499
14:45:20191018,2019-10-18,2019,14:45,2011_2020,2551,30,30,0,0,-0.048359760646971631,0.3706493536128303,-0.41900911425980192,1462.5
14:30:20191025,2019-10-25,2019,14:30,2011_2020,2538,30,30,0,0,-0.047686623362833802,0.30755941273645576,-0.35524603609928956,1514.5
14:45:20191025,2019-10-25,2019,14:45,2011_2020,2538,30,30,0,0,-0.04179658707901715,0.3110251541972065,-0.35282174127622368,1608
14:30:20191101,2019-11-01,2019,14:30,2011_2020,2572,30,30,0,0,-0.048542708475482414,0.29977254948150445,-0.34831525795698687,1412.5
14:45:20191101,2019-11-01,2019,14:45,2011_2020,2569,30,30,0,0,-0.045975626679718502,0.29479507406879224,-0.34077070074851074,1247
14:30:20191108,2019-11-08,2019,14:30,2011_2020,2584,30,30,0,0,0.0023326413145919175,0.40182520947736439,-0.39949256816277245,797
14:45:20191108,2019-11-08,2019,14:45,2011_2020,2585,30,30,0,0,0.0086958319489183304,0.40567894825648154,-0.39698311630756322,852.5
14:30:20191115,2019-11-15,2019,14:30,2011_2020,2586,30,30,0,0,0.025991082751893744,0.48552230320985884,-0.45953122045796507,1208
14:45:20191115,2019-11-15,2019,14:45,2011_2020,2584,30,30,0,0,0.034937884985641633,0.48586555604863674,-0.45092767106299508,1180
14:30:20191122,2019-11-22,2019,14:30,2011_2020,2571,30,30,0,0,0.062098422826263461,0.59253464070378281,-0.53043621787751938,1278
14:45:20191122,2019-11-22,2019,14:45,2011_2020,2570,30,30,0,0,0.056851930729419471,0.57721948109907228,-0.52036755036965276,1306.5
14:30:20191129,2019-11-29,2019,14:30,2011_2020,2590,30,30,1,0.033333333333333333,0.10907727541326123,0.68804625444114287,-0.57896897902788158,1043
14:45:20191129,2019-11-29,2019,14:45,2011_2020,2590,30,30,0,0,0.073371263696740519,0.68914771688847076,-0.61577645319173024,1016
14:30:20191206,2019-12-06,2019,14:30,2011_2020,2598,30,30,0,0,0.093420183259956435,0.65367737645730406,-0.56025719319734768,1165.5
14:45:20191206,2019-12-06,2019,14:45,2011_2020,2597,30,30,0,0,0.10642368067729763,0.66273368969806867,-0.5563100090207711,831
14:30:20191213,2019-12-13,2019,14:30,2011_2020,2600,30,30,0,0,0.12289340050581851,0.69835097612674268,-0.57545757562092414,671.5
14:45:20191213,2019-12-13,2019,14:45,2011_2020,2601,30,30,0,0,0.11735020454491321,0.70015568037742792,-0.58280547583251474,909.5
14:30:20191220,2019-12-20,2019,14:30,2011_2020,2593,30,30,0,0,0.028828406791941978,0.63303156930516413,-0.60420316251322215,1695
14:45:20191220,2019-12-20,2019,14:45,2011_2020,2590,30,30,0,0,0.031719807931938189,0.63928860567380608,-0.60756879774186789,1842
14:30:20191227,2019-12-27,2019,14:30,2011_2020,2621,30,30,0,0,-0.16484670499495815,0.70496108042840322,-0.86980778542336135,2157
14:45:20191227,2019-12-27,2019,14:45,2011_2020,2621,30,30,0,0,-0.18077681637798382,0.71121174038860424,-0.89198855676658806,2169.5
14:30:20200106,2020-01-06,2020,14:30,2011_2020,2634,30,30,0,0,-0.056295243371271314,0.78838187936169868,-0.84467712273297002,1372.5
14:45:20200106,2020-01-06,2020,14:45,2011_2020,2629,30,30,0,0,-0.051844987640574415,0.77819531575149026,-0.83004030339206469,1263
14:30:20200113,2020-01-13,2020,14:30,2011_2020,2641,30,30,0,0,-0.024343550338943112,0.83708209764136299,-0.86142564798030608,1380.5
14:45:20200113,2020-01-13,2020,14:45,2011_2020,2638,30,30,0,0,-0.023150701724375826,0.84429101781090965,-0.86744171953528548,1611
14:30:20200120,2020-01-20,2020,14:30,2011_2020,2623,30,30,1,0.033333333333333333,0.049783729954604228,0.98006972053855457,-0.93028599058395034,1562
14:45:20200120,2020-01-20,2020,14:45,2011_2020,2619,30,30,1,0.033333333333333333,0.056222791488538558,0.97765670548856476,-0.92143391400002617,1464
14:30:20200204,2020-02-04,2020,14:30,2011_2020,2631,30,30,2,0.066666666666666666,0.20051034356703265,0.92497787549761945,-0.72446753193058677,1115.5
14:45:20200204,2020-02-04,2020,14:45,2011_2020,2622,30,30,2,0.066666666666666666,0.21687451442133004,0.91870701482269534,-0.70183250040136524,895.5
14:30:20200211,2020-02-11,2020,14:30,2011_2020,2666,30,30,1,0.033333333333333333,0.081929078780282466,0.84553782501762087,-0.76360874623733843,1718.5
14:45:20200211,2020-02-11,2020,14:45,2011_2020,2665,30,30,1,0.033333333333333333,0.083867311093151417,0.85092244921743065,-0.76705513812427928,1747
14:30:20200218,2020-02-18,2020,14:30,2011_2020,2653,30,30,0,0,-0.056410272179865405,0.64474892522595717,-0.70115919740582255,1726
14:45:20200218,2020-02-18,2020,14:45,2011_2020,2644,30,30,0,0,-0.07016546399975282,0.63504631973328274,-0.70521178373303561,1724.5
14:30:20200225,2020-02-25,2020,14:30,2011_2020,2654,30,30,0,0,-0.094854993556321501,0.41606416455328826,-0.51091915810960975,1394.5
14:45:20200225,2020-02-25,2020,14:45,2011_2020,2652,30,30,0,0,-0.10707947155668091,0.41021883776133411,-0.51729830931801501,1432
14:30:20200303,2020-03-03,2020,14:30,2011_2020,2688,30,30,0,0,-0.10585062663833729,0.41748770431790339,-0.52333833095624072,1449.5
14:45:20200303,2020-03-03,2020,14:45,2011_2020,2681,30,30,0,0,-0.11488597669664011,0.40942197125106822,-0.5243079479477083,1487
14:30:20200310,2020-03-10,2020,14:30,2011_2020,2660,30,30,0,0,-0.071089207825540082,0.49432747433253671,-0.56541668215807683,1388
14:45:20200310,2020-03-10,2020,14:45,2011_2020,2656,30,30,0,0,-0.075966361683043257,0.48798814411886815,-0.56395450580191142,1604
14:30:20200317,2020-03-17,2020,14:30,2011_2020,2686,30,30,0,0,0.021972937376759705,0.55941466302473797,-0.53744172564797821,1196
14:45:20200317,2020-03-17,2020,14:45,2011_2020,2686,30,30,0,0,0.030620170130750392,0.55926792283556559,-0.52864775270481523,1110.5
14:30:20200324,2020-03-24,2020,14:30,2011_2020,2699,30,30,1,0.033333333333333333,0.080951930694128649,0.69827836136584365,-0.617326430671715,746
14:45:20200324,2020-03-24,2020,14:45,2011_2020,2697,30,30,1,0.033333333333333333,0.093631236757699021,0.69418534041831992,-0.6005541036606209,754
14:30:20200331,2020-03-31,2020,14:30,2011_2020,2680,30,30,0,0,-0.024292082805002613,0.42854896564358186,-0.45284104844858447,1587.5
14:45:20200331,2020-03-31,2020,14:45,2011_2020,2677,30,30,0,0,-0.025943006344936643,0.4248458810886051,-0.45078888743354173,1535.5
14:30:20200408,2020-04-08,2020,14:30,2011_2020,2683,30,30,0,0,0.0037179375371433824,0.42036251980864786,-0.41664458227150447,1021.5
14:45:20200408,2020-04-08,2020,14:45,2011_2020,2682,30,30,0,0,-0.01226861452222806,0.42413155678699199,-0.43640017130922004,1212.5
14:30:20200415,2020-04-15,2020,14:30,2011_2020,2693,30,30,0,0,-0.067590341360169323,0.56128092598609591,-0.62887126734626519,1949.5
14:45:20200415,2020-04-15,2020,14:45,2011_2020,2692,30,30,0,0,-0.065492813594940177,0.55129908411394624,-0.61679189770888643,1914.5
14:30:20200422,2020-04-22,2020,14:30,2011_2020,2680,30,30,0,0,-0.064041646117132089,0.51677023354577589,-0.58081187966290804,1762
14:45:20200422,2020-04-22,2020,14:45,2011_2020,2678,30,30,0,0,-0.066521209698034767,0.50961540488241019,-0.57613661458044496,1715
14:30:20200429,2020-04-29,2020,14:30,2011_2020,2682,30,30,1,0.033333333333333333,0.063700051801573385,0.74102475854312488,-0.67732470674155154,1317.5
14:45:20200429,2020-04-29,2020,14:45,2011_2020,2682,30,30,0,0,0.066125205895192399,0.75496808032019502,-0.68884287442500258,1081
14:30:20200511,2020-05-11,2020,14:30,2011_2020,2710,30,30,1,0.033333333333333333,0.042021859910241675,0.58504072417114161,-0.54301886426089996,1112.5
14:45:20200511,2020-05-11,2020,14:45,2011_2020,2705,30,30,1,0.033333333333333333,0.042181409444895575,0.57811821274412578,-0.53593680329923021,1205.5
14:30:20200518,2020-05-18,2020,14:30,2011_2020,2696,30,30,0,0,0.015381739308753346,0.71485758550252998,-0.69947584619377667,1268
14:45:20200518,2020-05-18,2020,14:45,2011_2020,2697,30,30,0,0,0.039731994550790767,0.69515728325966308,-0.65542528870887229,1091
14:30:20200525,2020-05-25,2020,14:30,2011_2020,2707,30,30,1,0.033333333333333333,0.10082209261114997,0.72871789616474492,-0.62789580355359498,1409.5
14:45:20200525,2020-05-25,2020,14:45,2011_2020,2703,30,30,1,0.033333333333333333,0.11148242132803712,0.72225393860346598,-0.61077151727542889,1446.5
14:30:20200601,2020-06-01,2020,14:30,2011_2020,2661,30,30,1,0.033333333333333333,0.058254702215413401,0.65241970666942517,-0.59416500445401177,1139
14:45:20200601,2020-06-01,2020,14:45,2011_2020,2659,30,30,1,0.033333333333333333,0.070447696883040686,0.6565489876512568,-0.58610129076821615,1070
14:30:20200608,2020-06-08,2020,14:30,2011_2020,2712,30,30,1,0.033333333333333333,0.19884628618189834,0.94004460668855594,-0.74119832050665757,908.5
14:45:20200608,2020-06-08,2020,14:45,2011_2020,2711,30,30,1,0.033333333333333333,0.21304626090228959,0.94190717601692986,-0.72886091511464024,760
14:30:20200615,2020-06-15,2020,14:30,2011_2020,2700,30,30,0,0,0.21868243365672471,0.9630287843834574,-0.74434635072673272,984.5
14:45:20200615,2020-06-15,2020,14:45,2011_2020,2698,30,30,0,0,0.22145035501222488,0.94574780837465477,-0.7242974533624299,886
14:30:20200622,2020-06-22,2020,14:30,2011_2020,2710,30,30,0,0,0.14608410808074934,0.8627172748585894,-0.71663316677784006,1421
14:45:20200622,2020-06-22,2020,14:45,2011_2020,2708,30,30,0,0,0.1380170752108506,0.83966466925303895,-0.70164759404218835,1393.5
14:30:20200701,2020-07-01,2020,14:30,2011_2020,2696,30,30,1,0.033333333333333333,0.11280347014331452,0.96972545211827765,-0.85692198197496317,1308
14:45:20200701,2020-07-01,2020,14:45,2011_2020,2692,30,30,1,0.033333333333333333,0.1023168643800081,0.96883530908046989,-0.8665184447004618,1551.5
14:30:20200708,2020-07-08,2020,14:30,2011_2020,2672,30,30,0,0,0.027922073800458989,1.017224288623404,-0.989302214822945,1643.5
14:45:20200708,2020-07-08,2020,14:45,2011_2020,2668,30,30,0,0,0.024253392752777263,1.0118535293992688,-0.98760013664649149,1709
14:30:20200715,2020-07-15,2020,14:30,2011_2020,2682,30,30,1,0.033333333333333333,-0.02291296778493759,0.66376228750156741,-0.68667525528650497,1721.5
14:45:20200715,2020-07-15,2020,14:45,2011_2020,2683,30,30,1,0.033333333333333333,-0.021486635444428567,0.67948907710688355,-0.70097571255131208,1793
14:30:20200722,2020-07-22,2020,14:30,2011_2020,2701,30,30,1,0.033333333333333333,0.02647150422185934,0.6864633935425476,-0.65999188932068831,2033.5
14:45:20200722,2020-07-22,2020,14:45,2011_2020,2701,30,30,1,0.033333333333333333,0.046904354272371301,0.68766445529336606,-0.64076010102099479,2010.5
14:30:20200729,2020-07-29,2020,14:30,2011_2020,2667,30,30,1,0.033333333333333333,-0.017138005880272051,0.56826022581414293,-0.58539823169441496,1836
14:45:20200729,2020-07-29,2020,14:45,2011_2020,2663,30,30,1,0.033333333333333333,-0.015522417738500272,0.56128049841025651,-0.57680291614875678,1799
